movieId|title|genre|overview|poster_path|imdbId
7566|Never Say Never Again|Adventure|James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007. Made outside of the traditional Broccoli production environment due to separate rights having been obtained for this specific Ian Fleming story.|/4Dweg95w6lSJ3kEhEcQTX2YAb6k.jpg|tt0086006
7569|Pride and Prejudice|Drama|Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to live nearby, the Bennets have high hopes. But pride, prejudice, and misunderstandings all combine to complicate their relationships and to make happiness difficult.|/az56I60oQGgDBUxLnIfOYofjEnV.jpg|tt0032943
7570|The Fountainhead|Drama|An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.|/pp4hYgvlkDtPq6VqCu4cs7T0jt8.jpg|tt0041386
7572|Woman of the Year|Comedy|Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.|/6sXSp1Mrn6son86NHp6ZHcR42e0.jpg|tt0035567
7573|Le Samouraï|Crime|In a career-defining performance, Alain Delon plays Jef Costello, a contract killer with samurai instincts. After carrying out a flawlessly planned hit, Jef finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him. An elegantly stylized masterpiece of cool by maverick director Jean‑Pierre Melville, Le samouraï is a razor-sharp cocktail of 1940s American gangster cinema and 1960s French pop culture—with a liberal dose of Japanese lone-warrior mythology.|/axuBeLVBeXfVZPGg6ph2taWRDFq.jpg|tt0062229
7579|Oklahoma!|Western|This joyous celebration of frontier life combines tender romance and violent passion in the Oklahoma Territory of the 1900s with a timeless score filled with unforgettable songs. Rodgers and Hammerstein's hit Broadway musical.|/ztqT5GmJVI2o8vShGWRVVqykQqA.jpg|tt0048445
7581|Desert Hearts|Drama|The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.|/26yXPIAzWRDB5dSCKJqnVkIJLwC.jpg|tt0089015
7584|Body Double|Crime|After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.|/xnDf3UZPiDLiIwFWvvAQHDXxGA9.jpg|tt0086984
7587|Chaplin|Drama|An elderly Charlie Chaplin discusses his autobiography with his editor, recounting his amazing journey from his poverty-stricken childhood to world-wide success after the ingenious invention of the Little Tramp.|/yEbD5ibsuZOZF522bb3RXtOYg35.jpg|tt0103939
7614|The Miracle Worker|Drama|The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.|/3dI6UVM5W1sz3MU9gNK5nVDcAyQ.jpg|tt0056241
7615|Monster in a Box|Comedy|This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.|/qNDAC61SvZ1LofTjIHwgvKGNPmE.jpg|tt0102467
7616|School Ties|Drama|When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.|/qJPVtysv9IyR28OiccwkqjoRJX1.jpg|tt0105327
7618|Raising Cain|Drama|When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.|/syaC41OfDYS5esCIOgZoIl9dlFC.jpg|tt0105217
7620|Babylon 5: In the Beginning|Action|Londo Mollari, the Centauri Emperor, recounts the initial contact between the Humans and Minbari, which resulted in a major incident and subsequent war, for an eager pair of youngsters wanting a story about love and conflict.|/iFum9eQ5DztNMGE1c1CFm01SnJt.jpg|tt0120711
7624|Witchfinder General|Drama|England, 1645. The cruel civil war between Royalists and Parliamentarians that is ravaging the country causes an era of chaos and legal arbitrariness that allows unscrupulous men to profit by exploiting the absurd superstitions of the peasants; like Matthew Hopkins, a monster disguised as a man who wanders from town to town offering his services as a witch hunter…|/ra83NoGOZ9hWhQZCXqh6wQBgdkd.jpg|tt0063285
7636|Versus|Action|Set in the present where a group of ruthless gangsters, an unknown woman and an escaped convict have met, unwittingly, in The Forest of Resurrection, the 444th portal to the other side. Their troubles start when those once killed and buried in the forest come back from the dead, with the assistance of the evil Sprit that has also come back, come back from ages past, to claim his prize. The final standoff between Light and Dark has never been so cunning, so brutal and so deadly. This is where old Japanese Samurai mysticism meets the new world of the gangster and the gun. Gruesome, bloody and positively bold.|/dEk6Fpm4lkEBQBVpzTOLau7qgR9.jpg|tt0275773
7647|The Wages of Fear|Drama|In the South American jungle, supplies of nitroglycerine are needed at a remote oil field. The oil company pays four men to deliver the supplies in two trucks. A tense rivalry develops between the two sets of drivers on the rough remote roads where the slightest jolt can result in death.|/qCVBluqQEIiJHpURkMN18eGyVci.jpg|tt0046268
7649|Look Who's Talking Too|Romance|Mollie and James are together and raising a family, which now consists of an older Mikey and his baby sister, Julie. Tension between the siblings arises, and as well with Mollie and James when Mollie's brother Stuart moves in. Mikey is also learning how to use the toilet for the first time.|/7kqu2QBBL7KRTc9AfybrMTOHfi3.jpg|tt0100050
7650|The Bells of St. Mary's|Drama|Father O'Malley, the unconventional priest from 'Going My Way', continues his work for the Catholic Church. This time he is sent to St. Mary's, a run-down parochial school on the verge of condemnation. He and Sister Benedict work together in an attempt to save the school, though their differing methods often lead to good-natured disagreements.|/nnLTga9ebqfQmevjuVOeTn6edxy.jpg|tt0037536
7657|The Delta Force|Action|A 707 aircraft jetliner, en route from Athens to Rome and then to New York City, is hijacked by Lebanese terrorists, who demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandos have been called in to eliminate all terrorists on the jetliner.|/jBx4an9yU7FFbXv4tWc1HRJomGJ.jpg|tt0090927
7669|Pat and Mike|Comedy|Pat Pemberton (Hepburn) is a brilliant athlete, except when her domineering fiancé is around. The ladies golf championship is in her reach until she gets flustered by his presence at the final holes. He wants them to get married and forget the whole thing, but she cannot give up on herself that easily. She enlists the help of Mike Conovan (Tracy), a slightly shady sports promoter. Together they face mobsters, a jealous boxer (Aldo Ray), and a growing mutual attraction.|/q3s9JwU7GMlPqfs6g0RE0lcSpsu.jpg|tt0045012
7698|Animal Crackers|Comedy|The well-known explorer and hunter Captain Spaulding has just returned from Africa, and is being welcomed home with a lavish party at the estate of influential society matron Mrs. Rittenhouse when a valuable painting goes missing. The intrepid Captain Spaulding attempts to solve the crime with the help of his silly secretary Horatio Jamison, while sparring with the anarchic Signor Emanuel Ravelli and his nutty sidekick The Professor.|/uSGgF3Lb9ZHLKNcirRpFaZmMUTE.jpg|tt0020640
7700|He Said, She Said|Comedy|Womanising, right-wing Dan Hanson and quiet, liberal Lorie Bryer work for the Baltimore Sun. Rivals for the job of new writer of a vacant column, the paper ends up instead printing their very different opinions alongside each other, which leads to a similarly combative local TV show. At the same time their initial indifference to each other looks like it may evolve into something more romantic.|/9X1cE1tzGw386nWW4Xjafvny0QJ.jpg|tt0102011
7701|Bedazzled|Comedy|Stanley is infatuated with Margaret, the statuesque waitress who works with him. He meets George Spiggott AKA the devil and sells his soul for 7 wishes, which Stanley uses to try and make Margaret his own first as an intellectual, then as a rock star, then as a wealthy industrialist. As each fails, he becomes more aware of how empty his life had been and how much more he has to live for.|/td1zlp1mLwFYIUIcGY3cILnkkQC.jpg|tt0061391
7702|Cat People|Horror|Serbian fashion designer Irena Dubrovna and American marine engineer Oliver Reed meet in Central Park, fall in love and marry after a brief courtship; but Irena won't consummate the union for fear that she will turn into a panther compelled to kill her lover, pursuant to a belief harbored by her home village.|/lwgXL7AVNdKmbp0QVZJFY4a4tIx.jpg|tt0034587
7704|Camelot|Adventure|The romance between Guinevere and Lancelot destroys King Arthur's dream kingdom.|/4p2S6sGGqQwHuDay7l4QpPiOMUd.jpg|tt0061439
7705|The Lonely Guy|Comedy|A writer for a greeting card company learns the true meaning of loneliness when he comes home to find his girlfriend in bed with another man.|/y6HWtKt6m41SMZuUeFcs94nWfHs.jpg|tt0087635
7706|The Four Musketeers|Action|The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.|/u35VZ9owRHZKJGlvi31wyCszuqs.jpg|tt0073012
7707|Protocol|Comedy|Sweet, unsophisticated Sunny is working as a cocktail waitress. She saves a visiting dignitary and as a reward she gets a top-office job in the Washington beehive. She has to fight against a devious protocol officer but with her charms, she saves the day when she gets involved in an arms deal with an Arab country|/7iCRH6gcLhYCQBpiJisKNKuTqwE.jpg|tt0087951
7708|The Postman Always Rings Twice|Crime|A married woman and a drifter fall in love, then plot to murder her husband.|/7yY32i0KZtA1cQmbjGHYR1B40h7.jpg|tt0038854
7713|Matinee|Comedy|A showman introduces a small coastal town to a unique movie experience and capitalises on the Cuban Missile crisis hysteria with a kitschy horror extravaganza combining film effects, stage props and actors in rubber suits in this salute to the B-movie.|/AkRirG44JdKb4UKxqf92DOYeNEB.jpg|tt0107529
7714|Baxter|Horror|A white Bull Terrier named Baxter is given to an elderly woman by her daughter. As time passes, the dog develops aggressive and murderous behavior in order to be adopted by another family.|/byaaW28n6LG8WORCUStTdF3nn8S.jpg|tt0094713
